Order ID,Product,Quantity,Price,Date,Customer Name,Customer Email,Customer City
3913,Product A,5,143.7,2020-10-30,Customer 3913,customer3913@example.com,Chicago
3914,Product A,1,597.14,2020-07-20,Customer 3914,customer3914@example.com,Chicago
3915,Product B,2,105.2,2020-09-23,Customer 3915,customer3915@example.com,Houston
3916,Product D,3,728.13,2019-08-10,Customer 3916,customer3916@example.com,Houston
3917,Product D,1,479.64,2020-06-15,Customer 3917,customer3917@example.com,Chicago
3918,Product E,1,154.92,2019-08-21,Customer 3918,customer3918@example.com,Phoenix
3919,Product C,2,378.67,2019-03-19,Customer 3919,customer3919@example.com,Chicago
3920,Product B,1,262.04,2020-01-27,Customer 3920,customer3920@example.com,Philadelphia
3921,Product B,1,458.69,2020-11-28,Customer 3921,customer3921@example.com,San Antonio
3922,Product D,5,414.94,2020-01-08,Customer 3922,customer3922@example.com,Miami
3923,Product A,1,676.79,2020-11-04,Customer 3923,customer3923@example.com,Miami
3924,Product E,3,11.79,2020-12-04,Customer 3924,customer3924@example.com,Los Angeles
3925,Product A,5,828.7,2020-09-30,Customer 3925,customer3925@example.com,Chicago
3926,Product D,2,170.02,2019-06-11,Customer 3926,customer3926@example.com,San Antonio
3927,Product C,2,968.09,2020-10-22,Customer 3927,customer3927@example.com,Houston
3928,Product A,5,867.59,2019-09-04,Customer 3928,customer3928@example.com,Houston
3929,Product D,2,664.48,2019-09-28,Customer 3929,customer3929@example.com,New York
3930,Product C,1,432.67,2020-05-13,Customer 3930,customer3930@example.com,San Antonio
3931,Product C,3,156.42,2019-12-20,Customer 3931,customer3931@example.com,Philadelphia
3932,Product D,1,978.23,2020-03-10,Customer 3932,customer3932@example.com,Philadelphia
3933,Product A,1,256.42,2019-08-16,Customer 3933,customer3933@example.com,New York
3934,Product B,1,715.74,2020-08-17,Customer 3934,customer3934@example.com,Los Angeles
3935,Product D,3,656.5,2019-08-11,Customer 3935,customer3935@example.com,Houston
3936,Product E,5,228.81,2020-03-23,Customer 3936,customer3936@example.com,San Antonio
3937,Product B,4,772.09,2019-12-03,Customer 3937,customer3937@example.com,Houston
3938,Product B,4,200.99,2020-04-03,Customer 3938,customer3938@example.com,Phoenix
3939,Product A,2,155.64,2020-06-02,Customer 3939,customer3939@example.com,New York
3940,Product A,1,728.59,2020-01-30,Customer 3940,customer3940@example.com,San Antonio
3941,Product B,1,816.73,2019-02-26,Customer 3941,customer3941@example.com,Chicago
3942,Product A,3,864.7,2020-12-12,Customer 3942,customer3942@example.com,Phoenix
3943,Product D,3,728.42,2019-11-15,Customer 3943,customer3943@example.com,Phoenix
3944,Product A,3,236.33,2020-04-12,Customer 3944,customer3944@example.com,Philadelphia
3945,Product D,1,587.35,2020-09-29,Customer 3945,customer3945@example.com,Los Angeles
3946,Product E,3,945.44,2019-12-19,Customer 3946,customer3946@example.com,New York
3947,Product D,4,83.12,2020-02-12,Customer 3947,customer3947@example.com,Houston
3948,Product E,2,612.58,2020-05-30,Customer 3948,customer3948@example.com,Houston
3949,Product C,1,336.78,2020-10-29,Customer 3949,customer3949@example.com,Dallas
3950,Product A,2,728.31,2019-04-12,Customer 3950,customer3950@example.com,Miami
3951,Product E,4,785.47,2019-04-30,Customer 3951,customer3951@example.com,Phoenix
3952,Product A,1,693.21,2020-05-27,Customer 3952,customer3952@example.com,Chicago
3953,Product A,3,803.05,2019-05-17,Customer 3953,customer3953@example.com,Chicago
3954,Product B,5,474.11,2020-04-21,Customer 3954,customer3954@example.com,Philadelphia
3955,Product A,1,848.64,2020-09-20,Customer 3955,customer3955@example.com,Philadelphia
3956,Product A,5,967.21,2020-04-21,Customer 3956,customer3956@example.com,Miami
3957,Product C,2,788.54,2019-03-12,Customer 3957,customer3957@example.com,San Antonio
3958,Product C,3,803.39,2019-05-15,Customer 3958,customer3958@example.com,Philadelphia
3959,Product A,3,209.84,2020-11-10,Customer 3959,customer3959@example.com,San Diego
3960,Product D,4,584.27,2019-07-23,Customer 3960,customer3960@example.com,San Diego
3961,Product C,3,224.98,2020-10-09,Customer 3961,customer3961@example.com,San Diego
3962,Product C,1,166.93,2020-04-23,Customer 3962,customer3962@example.com,Philadelphia
3963,Product E,2,306.78,2020-04-30,Customer 3963,customer3963@example.com,San Antonio
3964,Product C,2,558.39,2019-05-16,Customer 3964,customer3964@example.com,Philadelphia
3965,Product A,4,856.52,2019-08-10,Customer 3965,customer3965@example.com,Miami
3966,Product D,5,63.76,2019-08-19,Customer 3966,customer3966@example.com,New York
3967,Product E,5,446.34,2020-02-08,Customer 3967,customer3967@example.com,Phoenix
3968,Product B,1,123.76,2020-08-03,Customer 3968,customer3968@example.com,Los Angeles
3969,Product B,5,846.32,2020-06-11,Customer 3969,customer3969@example.com,Chicago
3970,Product A,4,127.19,2020-03-13,Customer 3970,customer3970@example.com,San Antonio
3971,Product B,4,984.71,2020-08-22,Customer 3971,customer3971@example.com,Miami
3972,Product C,2,385.48,2019-01-13,Customer 3972,customer3972@example.com,Chicago
3973,Product C,3,153.82,2019-03-21,Customer 3973,customer3973@example.com,Philadelphia
3974,Product C,3,753.08,2020-11-08,Customer 3974,customer3974@example.com,Chicago
3975,Product C,5,181.85,2020-12-12,Customer 3975,customer3975@example.com,Los Angeles
3976,Product A,1,619.44,2019-01-04,Customer 3976,customer3976@example.com,Phoenix
3977,Product A,1,337.71,2020-11-08,Customer 3977,customer3977@example.com,Chicago
3978,Product B,3,551.1,2020-01-10,Customer 3978,customer3978@example.com,Chicago
3979,Product B,4,578.84,2020-10-03,Customer 3979,customer3979@example.com,Chicago
3980,Product E,4,378.79,2020-11-04,Customer 3980,customer3980@example.com,Phoenix
3981,Product E,2,188.57,2019-08-20,Customer 3981,customer3981@example.com,Dallas
3982,Product C,4,902.99,2020-05-13,Customer 3982,customer3982@example.com,Philadelphia
3983,Product B,5,12.5,2020-08-31,Customer 3983,customer3983@example.com,Los Angeles
3984,Product D,4,550.55,2019-04-06,Customer 3984,customer3984@example.com,Dallas
3985,Product D,2,564.14,2020-06-05,Customer 3985,customer3985@example.com,Chicago
3986,Product C,2,321.3,2019-08-16,Customer 3986,customer3986@example.com,Miami
3987,Product A,4,974.56,2019-12-29,Customer 3987,customer3987@example.com,Los Angeles
3988,Product B,3,274.93,2020-03-14,Customer 3988,customer3988@example.com,Miami
3989,Product B,5,570.56,2020-01-13,Customer 3989,customer3989@example.com,Dallas
3990,Product A,1,815.85,2019-02-09,Customer 3990,customer3990@example.com,Miami
3991,Product E,4,565.68,2019-10-17,Customer 3991,customer3991@example.com,San Antonio
3992,Product C,5,635.04,2019-08-10,Customer 3992,customer3992@example.com,Miami
3993,Product C,2,704.76,2020-01-13,Customer 3993,customer3993@example.com,New York
3994,Product A,2,426.37,2019-06-01,Customer 3994,customer3994@example.com,New York
3995,Product D,1,762.96,2019-01-31,Customer 3995,customer3995@example.com,Phoenix
3996,Product A,5,595.94,2019-01-27,Customer 3996,customer3996@example.com,Los Angeles
3997,Product B,3,428.55,2020-02-24,Customer 3997,customer3997@example.com,San Antonio
3998,Product C,1,929.84,2019-08-20,Customer 3998,customer3998@example.com,Dallas
3999,Product C,1,858.98,2019-01-14,Customer 3999,customer3999@example.com,San Antonio
4000,Product C,1,54.22,2020-02-14,Customer 4000,customer4000@example.com,San Diego
4001,Product D,2,403.5,2019-01-03,Customer 4001,customer4001@example.com,Los Angeles
4002,Product A,3,884.36,2019-07-09,Customer 4002,customer4002@example.com,New York
4003,Product C,4,207.69,2019-04-30,Customer 4003,customer4003@example.com,Philadelphia
4004,Product A,1,534.72,2019-06-29,Customer 4004,customer4004@example.com,Houston
4005,Product B,4,625.8,2019-09-20,Customer 4005,customer4005@example.com,Dallas
4006,Product A,4,179.9,2020-10-12,Customer 4006,customer4006@example.com,Houston
4007,Product A,1,690.48,2019-05-24,Customer 4007,customer4007@example.com,Dallas
4008,Product E,1,529.57,2019-08-31,Customer 4008,customer4008@example.com,Los Angeles
4009,Product E,1,226.29,2020-09-25,Customer 4009,customer4009@example.com,Miami
4010,Product C,2,892.45,2020-06-25,Customer 4010,customer4010@example.com,New York
4011,Product B,5,126.0,2020-12-13,Customer 4011,customer4011@example.com,San Antonio
4012,Product A,1,857.48,2020-05-21,Customer 4012,customer4012@example.com,Miami
4013,Product B,1,910.26,2019-08-07,Customer 4013,customer4013@example.com,San Antonio
4014,Product A,4,920.99,2020-12-05,Customer 4014,customer4014@example.com,Houston
4015,Product A,2,240.55,2020-06-27,Customer 4015,customer4015@example.com,Los Angeles
4016,Product A,4,478.75,2019-08-21,Customer 4016,customer4016@example.com,San Antonio
4017,Product B,1,716.05,2020-10-16,Customer 4017,customer4017@example.com,Los Angeles
4018,Product C,1,743.02,2020-07-26,Customer 4018,customer4018@example.com,San Diego
4019,Product E,4,200.24,2020-12-26,Customer 4019,customer4019@example.com,Dallas
4020,Product B,5,835.59,2020-04-19,Customer 4020,customer4020@example.com,Philadelphia
4021,Product C,5,374.08,2020-12-30,Customer 4021,customer4021@example.com,New York
4022,Product A,5,897.41,2019-01-07,Customer 4022,customer4022@example.com,Philadelphia
4023,Product E,3,186.43,2019-11-22,Customer 4023,customer4023@example.com,Chicago
4024,Product A,3,935.94,2019-06-05,Customer 4024,customer4024@example.com,Miami
4025,Product A,4,908.12,2020-02-24,Customer 4025,customer4025@example.com,Miami
4026,Product C,4,974.33,2019-02-22,Customer 4026,customer4026@example.com,Dallas
4027,Product A,1,792.01,2019-07-12,Customer 4027,customer4027@example.com,New York
4028,Product E,1,502.9,2019-10-23,Customer 4028,customer4028@example.com,Houston
4029,Product C,2,611.32,2019-08-19,Customer 4029,customer4029@example.com,San Antonio
4030,Product D,1,906.61,2020-05-06,Customer 4030,customer4030@example.com,Dallas
4031,Product E,2,758.88,2019-12-07,Customer 4031,customer4031@example.com,New York
4032,Product A,3,745.08,2020-04-12,Customer 4032,customer4032@example.com,Philadelphia
4033,Product A,5,481.08,2020-04-07,Customer 4033,customer4033@example.com,New York
4034,Product D,3,559.4,2019-06-29,Customer 4034,customer4034@example.com,San Diego
4035,Product A,3,776.57,2020-11-09,Customer 4035,customer4035@example.com,Los Angeles
4036,Product D,3,159.95,2019-05-26,Customer 4036,customer4036@example.com,Los Angeles
4037,Product D,4,26.65,2020-06-29,Customer 4037,customer4037@example.com,Houston
4038,Product A,1,152.02,2019-04-18,Customer 4038,customer4038@example.com,Houston
4039,Product B,3,649.38,2020-09-11,Customer 4039,customer4039@example.com,San Antonio
4040,Product D,5,44.72,2019-08-26,Customer 4040,customer4040@example.com,Chicago
4041,Product D,3,669.2,2020-01-23,Customer 4041,customer4041@example.com,San Diego
4042,Product B,4,736.32,2020-10-13,Customer 4042,customer4042@example.com,San Diego
4043,Product B,4,509.56,2019-01-01,Customer 4043,customer4043@example.com,Miami
4044,Product E,4,598.06,2020-12-21,Customer 4044,customer4044@example.com,San Antonio
4045,Product A,1,641.23,2020-05-01,Customer 4045,customer4045@example.com,Chicago
4046,Product D,4,143.55,2020-04-19,Customer 4046,customer4046@example.com,New York
4047,Product E,3,862.86,2019-11-30,Customer 4047,customer4047@example.com,Los Angeles
4048,Product B,3,839.67,2019-10-15,Customer 4048,customer4048@example.com,Chicago
4049,Product A,3,170.57,2019-08-30,Customer 4049,customer4049@example.com,Phoenix
4050,Product E,1,761.23,2019-08-20,Customer 4050,customer4050@example.com,New York
4051,Product C,3,175.18,2019-04-01,Customer 4051,customer4051@example.com,Chicago
4052,Product C,4,374.97,2019-04-20,Customer 4052,customer4052@example.com,Dallas
4053,Product E,2,514.13,2020-10-29,Customer 4053,customer4053@example.com,Los Angeles
4054,Product A,4,432.84,2020-10-22,Customer 4054,customer4054@example.com,Miami
4055,Product E,3,538.54,2019-12-25,Customer 4055,customer4055@example.com,Chicago
4056,Product E,5,273.98,2020-07-29,Customer 4056,customer4056@example.com,San Diego
4057,Product C,3,418.22,2020-05-04,Customer 4057,customer4057@example.com,Chicago
4058,Product E,5,390.5,2020-07-30,Customer 4058,customer4058@example.com,Miami
4059,Product C,1,849.09,2020-05-15,Customer 4059,customer4059@example.com,San Diego
4060,Product E,5,998.59,2020-06-22,Customer 4060,customer4060@example.com,Miami
4061,Product D,5,257.64,2020-09-13,Customer 4061,customer4061@example.com,Philadelphia
4062,Product E,1,680.76,2020-04-21,Customer 4062,customer4062@example.com,Houston
4063,Product E,1,617.3,2019-03-04,Customer 4063,customer4063@example.com,Los Angeles
4064,Product D,4,81.84,2020-05-19,Customer 4064,customer4064@example.com,San Antonio
4065,Product C,5,795.12,2019-04-23,Customer 4065,customer4065@example.com,San Diego
4066,Product E,1,452.64,2019-05-21,Customer 4066,customer4066@example.com,Miami
4067,Product D,3,580.4,2020-03-22,Customer 4067,customer4067@example.com,Miami
4068,Product A,3,696.59,2020-09-27,Customer 4068,customer4068@example.com,Chicago
4069,Product B,4,273.39,2019-01-28,Customer 4069,customer4069@example.com,Chicago
4070,Product A,2,276.73,2020-06-07,Customer 4070,customer4070@example.com,Phoenix
4071,Product B,4,649.57,2019-11-26,Customer 4071,customer4071@example.com,Dallas
4072,Product B,2,910.98,2020-07-02,Customer 4072,customer4072@example.com,Miami
4073,Product A,1,612.16,2019-04-30,Customer 4073,customer4073@example.com,Houston
4074,Product D,2,642.95,2020-11-05,Customer 4074,customer4074@example.com,San Diego
4075,Product D,4,872.38,2020-07-15,Customer 4075,customer4075@example.com,Dallas
4076,Product A,5,39.21,2020-08-02,Customer 4076,customer4076@example.com,Philadelphia
4077,Product C,4,289.15,2019-12-23,Customer 4077,customer4077@example.com,Philadelphia
4078,Product D,5,113.38,2019-01-24,Customer 4078,customer4078@example.com,San Antonio
4079,Product B,4,341.84,2019-04-05,Customer 4079,customer4079@example.com,Philadelphia
4080,Product C,2,577.47,2019-04-14,Customer 4080,customer4080@example.com,Chicago
4081,Product D,4,177.39,2019-02-09,Customer 4081,customer4081@example.com,Miami
4082,Product E,2,599.15,2019-11-21,Customer 4082,customer4082@example.com,Phoenix
4083,Product E,3,245.27,2020-10-07,Customer 4083,customer4083@example.com,San Diego
4084,Product D,4,789.93,2019-10-09,Customer 4084,customer4084@example.com,Houston
4085,Product C,5,727.05,2019-04-08,Customer 4085,customer4085@example.com,Houston
4086,Product E,1,485.37,2019-09-18,Customer 4086,customer4086@example.com,Los Angeles
4087,Product D,3,259.37,2020-12-14,Customer 4087,customer4087@example.com,Houston
4088,Product D,2,961.41,2020-06-20,Customer 4088,customer4088@example.com,Los Angeles
4089,Product A,5,940.59,2019-03-20,Customer 4089,customer4089@example.com,Philadelphia
4090,Product E,1,752.52,2020-07-31,Customer 4090,customer4090@example.com,San Diego
4091,Product A,5,982.06,2020-05-24,Customer 4091,customer4091@example.com,New York
4092,Product B,2,355.93,2019-01-01,Customer 4092,customer4092@example.com,San Antonio
4093,Product D,1,949.29,2020-07-19,Customer 4093,customer4093@example.com,San Diego
4094,Product D,1,386.77,2019-04-25,Customer 4094,customer4094@example.com,New York
4095,Product A,5,123.22,2019-05-29,Customer 4095,customer4095@example.com,Philadelphia
4096,Product B,5,300.26,2019-02-23,Customer 4096,customer4096@example.com,Chicago
4097,Product A,4,966.21,2019-12-26,Customer 4097,customer4097@example.com,San Antonio
4098,Product B,5,273.02,2020-01-21,Customer 4098,customer4098@example.com,New York
4099,Product C,4,798.11,2020-04-19,Customer 4099,customer4099@example.com,Phoenix
4100,Product D,4,589.31,2019-08-29,Customer 4100,customer4100@example.com,Phoenix
4101,Product E,1,403.93,2020-07-05,Customer 4101,customer4101@example.com,New York
4102,Product B,2,492.98,2020-10-25,Customer 4102,customer4102@example.com,Miami
4103,Product A,4,378.53,2020-06-30,Customer 4103,customer4103@example.com,Phoenix
4104,Product E,4,287.39,2019-07-11,Customer 4104,customer4104@example.com,Houston
4105,Product A,4,861.69,2020-06-11,Customer 4105,customer4105@example.com,Miami
4106,Product C,1,236.24,2019-08-24,Customer 4106,customer4106@example.com,Los Angeles
4107,Product D,3,892.09,2019-03-31,Customer 4107,customer4107@example.com,San Diego
4108,Product E,1,686.14,2019-02-01,Customer 4108,customer4108@example.com,San Antonio
4109,Product C,4,704.8,2019-07-13,Customer 4109,customer4109@example.com,San Antonio
4110,Product D,3,844.05,2019-06-20,Customer 4110,customer4110@example.com,Dallas
4111,Product D,5,962.01,2020-03-21,Customer 4111,customer4111@example.com,Philadelphia
4112,Product D,3,278.96,2020-09-23,Customer 4112,customer4112@example.com,New York
4113,Product B,5,230.89,2020-03-23,Customer 4113,customer4113@example.com,Philadelphia
4114,Product C,3,505.66,2019-03-05,Customer 4114,customer4114@example.com,San Antonio
4115,Product A,2,512.06,2020-06-15,Customer 4115,customer4115@example.com,New York
4116,Product D,1,556.72,2020-07-12,Customer 4116,customer4116@example.com,New York
4117,Product D,4,884.24,2019-08-03,Customer 4117,customer4117@example.com,San Diego
4118,Product B,2,206.75,2020-04-09,Customer 4118,customer4118@example.com,Dallas
4119,Product E,1,254.0,2019-01-11,Customer 4119,customer4119@example.com,Philadelphia
4120,Product E,4,858.87,2020-01-23,Customer 4120,customer4120@example.com,Miami
4121,Product A,1,810.24,2020-06-18,Customer 4121,customer4121@example.com,San Antonio
4122,Product C,2,702.85,2019-01-11,Customer 4122,customer4122@example.com,Chicago
4123,Product B,4,24.13,2019-06-18,Customer 4123,customer4123@example.com,Houston
4124,Product D,1,364.6,2020-11-12,Customer 4124,customer4124@example.com,Phoenix
4125,Product C,4,657.4,2019-04-25,Customer 4125,customer4125@example.com,Phoenix
4126,Product D,4,457.08,2020-01-24,Customer 4126,customer4126@example.com,Chicago
4127,Product E,3,585.66,2020-05-18,Customer 4127,customer4127@example.com,Philadelphia
4128,Product B,3,434.12,2020-01-17,Customer 4128,customer4128@example.com,Chicago
4129,Product B,2,557.14,2020-08-12,Customer 4129,customer4129@example.com,San Diego
4130,Product C,2,866.41,2019-02-07,Customer 4130,customer4130@example.com,San Antonio
4131,Product B,5,306.08,2019-09-13,Customer 4131,customer4131@example.com,San Diego
4132,Product E,3,992.01,2020-11-30,Customer 4132,customer4132@example.com,Philadelphia
4133,Product E,1,12.52,2019-10-21,Customer 4133,customer4133@example.com,Chicago
4134,Product D,4,900.26,2019-04-18,Customer 4134,customer4134@example.com,Phoenix
4135,Product A,3,126.16,2019-07-20,Customer 4135,customer4135@example.com,Miami
4136,Product A,1,885.94,2020-08-31,Customer 4136,customer4136@example.com,Phoenix
4137,Product B,5,670.87,2019-08-02,Customer 4137,customer4137@example.com,Houston
4138,Product A,1,511.46,2019-03-19,Customer 4138,customer4138@example.com,San Antonio
4139,Product A,4,670.97,2020-09-08,Customer 4139,customer4139@example.com,Philadelphia
4140,Product C,2,908.8,2020-11-13,Customer 4140,customer4140@example.com,Los Angeles
4141,Product A,3,689.65,2019-11-06,Customer 4141,customer4141@example.com,New York
4142,Product C,1,898.38,2020-11-18,Customer 4142,customer4142@example.com,Dallas
4143,Product C,1,567.11,2020-10-14,Customer 4143,customer4143@example.com,Phoenix
4144,Product C,4,783.64,2019-10-04,Customer 4144,customer4144@example.com,Chicago
4145,Product E,2,407.14,2020-11-23,Customer 4145,customer4145@example.com,Chicago
4146,Product A,2,669.01,2020-01-13,Customer 4146,customer4146@example.com,San Diego
4147,Product C,1,812.5,2020-12-16,Customer 4147,customer4147@example.com,Dallas
4148,Product A,2,859.51,2020-10-03,Customer 4148,customer4148@example.com,Phoenix
4149,Product C,4,84.41,2019-09-03,Customer 4149,customer4149@example.com,Los Angeles
4150,Product C,3,605.08,2019-12-06,Customer 4150,customer4150@example.com,New York
4151,Product A,4,142.21,2019-06-15,Customer 4151,customer4151@example.com,San Diego
4152,Product A,2,400.18,2019-01-29,Customer 4152,customer4152@example.com,Miami
4153,Product D,2,596.47,2019-05-06,Customer 4153,customer4153@example.com,New York
4154,Product D,3,878.96,2019-06-06,Customer 4154,customer4154@example.com,San Antonio
4155,Product D,1,456.43,2019-12-03,Customer 4155,customer4155@example.com,San Diego
4156,Product B,5,491.97,2020-03-09,Customer 4156,customer4156@example.com,Dallas
4157,Product D,3,859.93,2020-07-11,Customer 4157,customer4157@example.com,Los Angeles
4158,Product B,3,235.22,2019-05-09,Customer 4158,customer4158@example.com,Houston
4159,Product C,1,568.69,2019-04-17,Customer 4159,customer4159@example.com,San Antonio
4160,Product D,5,586.21,2020-08-05,Customer 4160,customer4160@example.com,Dallas
4161,Product D,1,520.78,2019-08-15,Customer 4161,customer4161@example.com,Phoenix
4162,Product E,5,80.75,2019-12-20,Customer 4162,customer4162@example.com,Phoenix
4163,Product A,2,961.98,2020-05-02,Customer 4163,customer4163@example.com,Dallas
4164,Product D,2,613.83,2019-04-23,Customer 4164,customer4164@example.com,Philadelphia
4165,Product A,4,491.91,2020-09-06,Customer 4165,customer4165@example.com,Houston
4166,Product C,1,323.52,2020-05-23,Customer 4166,customer4166@example.com,San Diego
4167,Product C,1,422.27,2020-08-23,Customer 4167,customer4167@example.com,Los Angeles
4168,Product D,5,757.39,2020-08-12,Customer 4168,customer4168@example.com,Miami
4169,Product D,4,769.09,2019-01-04,Customer 4169,customer4169@example.com,Philadelphia
4170,Product D,4,961.12,2020-08-22,Customer 4170,customer4170@example.com,New York
4171,Product D,3,86.79,2019-08-18,Customer 4171,customer4171@example.com,Philadelphia
4172,Product B,3,831.79,2020-11-30,Customer 4172,customer4172@example.com,New York
4173,Product E,5,167.94,2020-07-05,Customer 4173,customer4173@example.com,San Diego
4174,Product B,3,130.06,2020-02-04,Customer 4174,customer4174@example.com,Houston
4175,Product B,1,550.83,2019-09-10,Customer 4175,customer4175@example.com,Dallas
4176,Product E,1,800.15,2019-02-28,Customer 4176,customer4176@example.com,Los Angeles
4177,Product E,5,341.91,2019-05-25,Customer 4177,customer4177@example.com,Los Angeles
4178,Product E,3,54.83,2020-12-15,Customer 4178,customer4178@example.com,Houston
4179,Product C,4,395.47,2019-06-06,Customer 4179,customer4179@example.com,Philadelphia
4180,Product D,4,66.23,2020-08-02,Customer 4180,customer4180@example.com,New York
4181,Product D,5,288.14,2020-02-27,Customer 4181,customer4181@example.com,Chicago
4182,Product E,1,364.38,2020-11-10,Customer 4182,customer4182@example.com,San Diego
4183,Product A,4,495.19,2020-11-26,Customer 4183,customer4183@example.com,Chicago
4184,Product E,5,167.31,2019-07-25,Customer 4184,customer4184@example.com,San Antonio
4185,Product E,2,544.9,2019-01-29,Customer 4185,customer4185@example.com,Chicago
4186,Product A,4,735.77,2019-08-11,Customer 4186,customer4186@example.com,Houston
4187,Product D,3,193.78,2020-10-14,Customer 4187,customer4187@example.com,San Antonio
4188,Product C,1,290.15,2020-10-25,Customer 4188,customer4188@example.com,Phoenix
4189,Product B,2,978.65,2019-08-08,Customer 4189,customer4189@example.com,Dallas
4190,Product E,4,777.21,2020-10-28,Customer 4190,customer4190@example.com,Chicago
4191,Product D,4,742.0,2020-10-22,Customer 4191,customer4191@example.com,Philadelphia
4192,Product E,3,734.69,2020-01-18,Customer 4192,customer4192@example.com,New York
4193,Product E,2,607.96,2020-08-04,Customer 4193,customer4193@example.com,Phoenix
4194,Product C,5,100.65,2019-03-29,Customer 4194,customer4194@example.com,Miami
4195,Product A,2,789.78,2019-12-27,Customer 4195,customer4195@example.com,San Antonio
4196,Product C,1,501.32,2019-05-19,Customer 4196,customer4196@example.com,New York
4197,Product C,2,345.19,2020-04-11,Customer 4197,customer4197@example.com,Phoenix
4198,Product B,3,340.74,2020-10-14,Customer 4198,customer4198@example.com,Philadelphia
4199,Product C,1,759.69,2020-06-15,Customer 4199,customer4199@example.com,Dallas
4200,Product A,4,844.45,2019-08-21,Customer 4200,customer4200@example.com,Los Angeles
4201,Product C,2,652.29,2019-07-21,Customer 4201,customer4201@example.com,Chicago
4202,Product E,3,891.52,2020-06-28,Customer 4202,customer4202@example.com,Houston
4203,Product A,2,431.32,2019-07-24,Customer 4203,customer4203@example.com,San Diego
4204,Product B,3,957.79,2020-10-02,Customer 4204,customer4204@example.com,Los Angeles
4205,Product E,4,123.63,2019-07-02,Customer 4205,customer4205@example.com,Dallas
4206,Product D,2,940.68,2020-01-27,Customer 4206,customer4206@example.com,Phoenix
4207,Product D,4,722.86,2019-10-20,Customer 4207,customer4207@example.com,Chicago
4208,Product A,4,891.69,2019-05-10,Customer 4208,customer4208@example.com,San Antonio
4209,Product B,4,211.45,2020-11-08,Customer 4209,customer4209@example.com,San Antonio
4210,Product A,4,528.48,2020-11-13,Customer 4210,customer4210@example.com,Phoenix
4211,Product C,5,955.03,2020-01-10,Customer 4211,customer4211@example.com,New York
4212,Product D,5,682.01,2019-04-21,Customer 4212,customer4212@example.com,Miami
4213,Product B,4,645.05,2020-02-20,Customer 4213,customer4213@example.com,Miami
4214,Product A,1,712.57,2019-05-19,Customer 4214,customer4214@example.com,San Diego
4215,Product D,2,916.27,2020-06-11,Customer 4215,customer4215@example.com,Los Angeles
4216,Product D,3,86.96,2019-03-02,Customer 4216,customer4216@example.com,San Antonio
4217,Product E,1,588.3,2019-04-03,Customer 4217,customer4217@example.com,New York
4218,Product E,2,398.86,2019-02-21,Customer 4218,customer4218@example.com,New York
4219,Product C,3,144.41,2019-04-17,Customer 4219,customer4219@example.com,San Antonio
4220,Product B,3,365.36,2019-03-09,Customer 4220,customer4220@example.com,New York
4221,Product B,4,151.72,2020-07-08,Customer 4221,customer4221@example.com,Houston
4222,Product E,5,448.62,2020-01-11,Customer 4222,customer4222@example.com,New York
4223,Product E,3,567.35,2019-02-09,Customer 4223,customer4223@example.com,Chicago
4224,Product A,1,509.72,2020-08-10,Customer 4224,customer4224@example.com,San Antonio
4225,Product D,3,244.43,2020-09-17,Customer 4225,customer4225@example.com,New York
4226,Product A,3,690.09,2019-12-14,Customer 4226,customer4226@example.com,Dallas
4227,Product E,4,553.34,2019-06-16,Customer 4227,customer4227@example.com,New York
4228,Product E,3,262.36,2019-03-16,Customer 4228,customer4228@example.com,Chicago
4229,Product C,2,11.69,2020-06-22,Customer 4229,customer4229@example.com,Phoenix
4230,Product D,3,12.65,2019-03-07,Customer 4230,customer4230@example.com,Philadelphia
4231,Product B,2,485.79,2020-05-04,Customer 4231,customer4231@example.com,Phoenix
4232,Product E,3,168.16,2020-04-15,Customer 4232,customer4232@example.com,New York
4233,Product A,4,453.62,2020-08-12,Customer 4233,customer4233@example.com,Dallas
4234,Product C,2,226.78,2020-02-03,Customer 4234,customer4234@example.com,Chicago
4235,Product E,1,527.17,2019-05-03,Customer 4235,customer4235@example.com,Philadelphia
4236,Product D,4,383.42,2019-01-12,Customer 4236,customer4236@example.com,San Antonio
4237,Product E,5,529.47,2019-11-11,Customer 4237,customer4237@example.com,Miami
4238,Product C,2,926.1,2019-02-25,Customer 4238,customer4238@example.com,New York
4239,Product A,1,251.89,2019-09-28,Customer 4239,customer4239@example.com,Chicago
4240,Product C,1,782.87,2019-11-29,Customer 4240,customer4240@example.com,San Antonio
4241,Product D,4,50.65,2019-08-24,Customer 4241,customer4241@example.com,Miami
4242,Product B,3,152.37,2019-09-09,Customer 4242,customer4242@example.com,Miami
4243,Product B,3,884.56,2019-12-05,Customer 4243,customer4243@example.com,San Antonio
4244,Product A,4,620.22,2020-07-21,Customer 4244,customer4244@example.com,San Diego
4245,Product A,1,62.49,2020-05-30,Customer 4245,customer4245@example.com,Los Angeles
4246,Product C,1,374.62,2019-09-06,Customer 4246,customer4246@example.com,Philadelphia
4247,Product C,2,731.79,2019-12-04,Customer 4247,customer4247@example.com,San Diego
4248,Product C,2,426.28,2020-03-20,Customer 4248,customer4248@example.com,Chicago
4249,Product E,1,113.02,2019-02-17,Customer 4249,customer4249@example.com,San Antonio
4250,Product C,3,858.18,2019-04-23,Customer 4250,customer4250@example.com,Chicago
4251,Product D,4,816.95,2019-10-22,Customer 4251,customer4251@example.com,Dallas
